,content
788,经济学的定义 老师的课件中把经济学定义为“实现效率的科学”。可是另一门课程中的老师把经济学定义为“关于选择的科学，只要有选择就有经济学”。两种说法都对吗？
789,完全竞争市场的厂商需要做广告吗？   完全竞争市场的厂商需要做广告吗？为什么？
790,一般纳税人与小规模纳税人发生业务关系 一般纳税人雇佣个体户运输，一般纳税人的增值税税率适用的是多少呢？本业务一般纳税人与个体户（即小规模纳税人）的增值税是一样的吗?
791,根据凯恩斯理论，居民的消费主要取决于？    A储蓄意愿 B投资意愿 C收入水平 D经济情况
792,稀缺性与资源有效性  为什么“相对而言，稀缺性更因为资源的有限性”这句话是错的
793,市场经济的定义是什么？
794,关于gdp的一个疑问 老师您好，我的问题是这样的:许多人对自己居住的房子有所有权，因此不付租金。有这样一种说法，说gdp基于这样一个假设:所有者将房屋出租给自己。这个假设是否成立?所有房屋的‘租金’是否计入gdp?
795,为什么选择GDP?  GDP是衡量一国经济实力的重要指标，但50年前美国参议员罗伯特.肯尼迪就说过：GDP“……并没有考虑到我们孩子的健康、他们的教育质量，或者他们做游戏的快乐。它也没有包括我们的诗歌之美和婚姻的稳定，以及我们关于公共问题争论的智慧和我们公务员的廉正。它既没有衡量我们的勇气、我们的智慧，也没有衡量我们对祖国的热爱.....”。问题：GDP衡量一个国家总体经济状况时存在哪些局限性？既然有这么多局限性，我们为什么到今天依然将GDP作为衡量一国经济实力的重要指标？
796,机会成本   老师想问一下这一道题目：如果你已经购买了不能退的2折机票，支付费用为230元，同时有机场建设费50元需要另外购买。那么你乘飞机旅行的机会成本为？题目中的机会成本为什么是50元+时间成本，而不是280元+时间成本？
797,我到现在都不是很理解这个为什么错   即使各个生产者都存在自己的绝对优势，这也不必然导致专业化分工和市场化交换
798,居民活期储蓄存款为什么不算在M1里啊 如题。。
799,老师您好，第一题有点搞不懂啊！！！  答案:是600万，有点不明白。负债的账面价值是600万，计税基础也是600万，那是不是应纳税所得额就是0啊，但是这种提供担保的情况是不可以免税的，所以麻烦您解答一下，感谢。
800,什么是适应性原则？  以税基的宽窄为标准来划分中央和地方收入的税收收入划分原则是适应性原则。
801,为什么货币市场中收入与利率之间的关系有别于产品市场？
802,讨论题3-8 为什么人对损失的关注常常大过收益？
803,"之前读过何光辉老师货币银行学里的派生存款的公式：派生存款最大值=央行投放基础货币/准备金率,那么降低存款准备金率相当于变相增加派生存款，效果根据等式和增加基础货币投放一样，那么这两种措施之间有什么区别？"
804,简述一般记账的原则。 若有大额现金且无发票或收据的支出，应于发生当时记于备忘录中，月底整理。收入/支出/储蓄分别记账，以与现金流量勾稽。根据储蓄=现金余额增减-资产负债调整现金净流量，等式两边应相等；如有差异，检查是否漏记收支， 较小的差额可列入其他收入或其他支出。
805,我国的宏观经济数据  文老师好，请问我国的宏观经济数据可以从哪里查阅，可以提供几个资源做比较吗？谢谢！
806,市场股票价格 请问老师:为什么公司分配政策会影响市场股票价格?还有为什么国际发生的重大事件也会影响股票价格?
807,请简述利率的决定和影响因素  利润的平均水平；资金的供求状况；物价变动的幅度；国际经济环境；政策性因素。
808,对边际收益的理解   百度百科上说：边际收益=售价—变动成本。老师的课上说，在完全竞争市场下，边际收益=边际成本=价格。这样推的话，价格(p)=售价—变动成本。我开始慌了，，，，求教！求教!!求教!!!
809,对于视频中提到的两个案例，我个人认为是不能够互换的。首先来分析一下他们背景，400多年前的荷兰，由于地理位置的原因，过剩的产能得不到良好的消化不得不开始寻求对外扩张，但由于不那么成熟的航海业无法百分之百保证货物的安全，因此，航海是一件风险很大的事情，而发行股票是最好的选择。对于发行人来说，顺利的时候大家可以一起赚钱，遇到海难的时候自己也不用赔钱。假设发行的是债券，即使一次航行船毁人亡血本无归发行人该赔还是要赔，在当时的背景下，逐利的资本家绝不会做如此该风险的事情。同样，对于纽约政府发行债券建运河这件事，运河工程很明显是稳赚不赔的事情，运河建好投入使用后，风险就会大大降低，每年收入也十分可观，但是如果纽约市民都是股东，每年光分红就很多钱，纽约政府想靠此创收的算盘也就落空了。
810,税收的效率原则    怎么样能够实现税收的效率原则呢
811,第二讲讨论  第二讲主要内容是：首先，影响消费水平的因素多而复杂。凯恩斯消费函数是短期消费函数，且将非收入因素对消费的影响外生化了。经验结论表明长期消费趋势是趋于稳定的，因为人们从长期看更加趋向于平滑消费，对此产生了消费理论的发展。其次，投资支出波动较大。影响投资的因素也很多，我们重点介绍了投资与利率的关系。在投资需求曲线部分，我们不仅要理解投资与利率的反方向变化关系以及斜率大小，还要理解哪些因素会导致投资需求曲线向左或者向右移动。这对于认识政府的投资政策、企业的投资意愿变化十分有用。    再次，本章不联系货币市场，所以假设投资外生。最后，根据凯恩斯思想，支出决定收入水平。已知支出（C，I，G），当然就可以求解均衡收入了。只不过，支出变化所引起的最终收入的变化还取决于乘数大小。在极端凯恩斯主义看来，供给是完全弹性的，所以只要政府进行总需求管理，所有问题就解决了。通过对上述问题的梳理，我们可以讨论以下问题：1 什么是边际消费倾向？边际消费倾向是递减的吗？2 对于我国的家庭消费率，你了解一些什么样的数据？我们认为消费取决于多方面的因素，导致中国家庭消费率较低的因素有哪些？如何提高中国家庭的消费率？3 能够推导为什么投资需求曲线与利率成反向变化关系吗？4 支出决定收入的思想是否存在假设条件？5 能够熟练推导各类政府收支乘数吗？当经济衰退时，你更加倾向于政府转移支付还是政府购买支出反衰退？
