,content
648,休息，是一种心动的距离。那会不会来一场说走就走的旅行？    在忙碌的日子里，是否会给自己心灵放假，来一场说走就走的旅行？
649,老师，有哪些书可以帮助我们更好的建立自我同一性呢?
650,我觉得心理问题很难治愈    一旦发现自己有心理问题，我就觉得心里就会有暗示，我觉得心理暗示很可怕，听别人说世界上最可悲的人就是，知道自己知道。就感觉活在自己的潜意识里，明明知道一件事情，想了是不好的，却还要想，就感觉自我挣扎的感觉，很痛苦，一般有心理问题的患者到底都是怎样治愈的呢？我这种情况是算一个什么样的心理问题，我觉得非常严重。
651,我要去哪里  离开职场转眼已经有两年的时间了，对于未来进入职场，要走什么样的路还是一片茫然，不知道自己会什么，不知道自己可以做什么，老师，您可以帮帮我吗
652,那是自运行系统是怎样形成的？
653,搭讪 本节课学习了怎么搭讪，原来搭讪是有技巧的。
654,什么是本我？自我？超我？
655,知人的艺术  我感觉与人相处，第一印象真是太重要了。我如果对一个人第一印象不好，就真的会减少接触或者不接触。我也会不断反思自己，给别人留下良好的第一印象。
656,如何能更好的沟通？在交流中让双方不至于陷入尴尬的局面？    在日常生活中，交流是必不可少的。我常常因与他人交流不够顺畅，并且无法在交流中增进感情而感到苦恼，究竟如何在谈笑中顺利又有趣的完成对话呢？需要剖析对方的心理吗？需要在心中好好组织语言吗？但如果完成以上两方面的话，该作出回应的最佳时间已过去，又该怎么办呢？
657,关于心身陷阱 我不知道是什么原因，我经常会莫名其妙的生病啊什么的，这会不会是因为我的心理上存在着什么阴霾而导致的？
658,亲密与孤独  夜深的时候最容易感到孤独
659,性格迥异，特殊癖好，这种应该怎么解释呢？
660,老师怎样理解超我强大和刻板，触发自卑情结？  老师怎样理解超我强大和刻板，触发自卑情结？
661,活该我不幸福，大概我只是太爱自己了。已经失去爱的能力，没救了
662,争吵了一辈子的夫妻 是不是真爱    争吵了一辈子的夫妻 是不是真爱
663,老师我不太支持你对朋友之间行为方式的观点   首先，我是个男同胞，我不清楚老师你们是什么样子，我知道我认识了很多关系很好的同学，男的也有，女的也有，像老师你说的很多人待在一起的时候，我也认识了很多人；还有就是像我们95后，至少我认识的，已经有至少一半的女生，不是老师你所描述的那样的性格与行为方式，老师，你的观点要update了哦
664,弄懂了心理学的理论，就可以解决别人的心理问题吗？   现实生活中，各类教师研修了《教育心理学》，但是不管他的学习成绩怎样？都不代表他真正掌握了心理学的各类解决问题的办法，必然要在他的职业生涯中不断提高和淬炼。
665,爱与变相控制   观察我的婚姻，就是爱与控制最好诠释。我并非真真切切想要嫁，而是被催着而嫁，总觉得自己，你看我，嫁给你了，你要对我好，你不会赚钱，我给你钱，你不用养家，我给你，然后又指责你，让你愧疚，让你对我千依百顺。你身体不行，你看，你对我有亏欠，我的婚姻一直存在这样的模式。一方面我一边付出一边指责，然后又离不开这样的关系，因为在这样的关系里我也获得了巨大的成就感，就是我比你好，我做的比你多，你没有理由不爱我，而我忘记了，爱就是爱，不是因为我做的多就爱我。以后的日子里，一定要爱自己，活出自我。
666,可以理解为每一种事物的发生都有它的原因？   6号，养了4个月的爱猫，从楼下掉下去了死了。这几天我感到很难过，晚上有一点风吹草动就醒。这一节听到别人送的花瓶碎了可能是关系的原因，我想到猫也是别人给的，我们都很爱它，现在它没了，又在暗示着什么。
667,针对大学生生活实际情况，谈谈心理不健康的表现 同学们可以结合自己的学习和生活经历，谈谈你认识到的不健康心理都有哪些表现？可以举例说明。
668,选择 老师你所说的选择性是指对好的坏的投射体内射于心的选择还是指在大千世界的物体选择投射?
669,读懂别人的心里语言，更好的分析对方的心理状态 在人与人的相处中，因为不懂对方而把简单的事情变复杂。具备一定的心理知识，了解对方的心里状态
670,冒险心理还怎么克服呢 我的冒险心理是基于往日冒险成功带来的刺激感以及觉得现在准备还不够。但到快截止的气候，我发现我和开始时的准备没什么区别。以前，在最后两三天熬夜我常常能赶完，确实很爽。然而，最近这种冒险失败越来越多，而我还是抑制不住地想冒险。我知道这不好，但怎么克服呢？
671,异地恋    异地恋会长久么？
672,怎样纠正拖沓情结   裴老师您好，怎样做有助于克服拖沓情结呢？
673,老师真的乐意回答学生的问题吗 我做论文有疑惑，问带我的老师，老师很无奈的样子，叫我查文献多看文献，我一问她问题她就觉得我肯定没看文献，现在，我感觉自己查文献也解决不了自己的疑惑，我也不敢问老师……咋办呢
674,到底要成为怎样的女孩 老师，各位同学们，其实我挺困惑的，老师说两性气质的人很受欢迎，我挺认同的。可是我的价值观念老是觉得同性玩比较好，所以我的女性朋友比较多，男性朋友特别少，平时基本不主动和男生朋友微信聊天，都是别人主动找我。我不喜欢和男生朋友单独出去玩，除非是多年的朋友或者男朋友，多年朋友就一两个。反之，我舍友反而大大方方，一天能和好多男生聊天，看见帅哥还加个微信，我还挺羡慕这种心态的，我真是太忸怩了。要是男生追我我还不喜欢我就会赶紧拒绝，我舍友就说我太死板。我是不是要尝试多和男生交流呢？请老师和朋友支招啊，觉得我这人无语的勿喷哦，嘿嘿
675,朋友之间的联系。   如果突然见到多年未见的朋友，应该说些什么？
676,关于异性朋友的问题。 老师，各位同学们好。我是一名普通的大学生，我有一个刚认识不久的异性朋友。我认识她是因为朋友介绍。她似乎那时候只想找个男生在一起为了气的她渣男前男友，只想要比他前男友高或者比他前男友帅就成。我费好大劲劝说她放弃随便找个男生替代前男友的做法。但是交朋友的过程中发现这个女生初高中之前样貌不佳，减肥成功后好了很多。极其在意别人对自己的外貌评价，她说她自己想做一个酷酷的女生，对自己的一些缺点明知却不愿意改，自己说自己十分的倔犟，脾气有点暴躁。她和我说过她妈妈是家庭主妇，又说家人不怎么管自己，说自己聊天没有逻辑不用在意，又说自己情商低。请问如何帮助这名异性朋友改善下自己，或者说我怎么样才可以理解我这个朋友的做法呢。Ps:这个是我大学里面为数不多的异性朋友之一，有很多的优点就不一一列举了。
677,怎样做到具有同理心？ 结合视频内容，谈谈你认为同理心是什么？简要介绍一下如何才能做到有同理心。
678,创新 有时缺乏创新思维，我觉得是脑子懒得用，然后就被困难击败
679,怎样跟这种人长期相处 遇到一个人，给人的感觉就是精神或心理有问题（ta也在吃药），ta的逻辑让人感觉很无语，列如“ta在晚上打电话，人家叫ta不要再打了，要睡觉，ta就说，你要么在我打电话之前说，要么在我打完电话之后再说”，有时候跟人说话的逻辑就超级让人无语，还特别爱在别人面前说些自认为自己很牛的话，有时还带着点儿威胁的语气，还挺自恋，很把自己当回事儿。我都一直尽量避免不跟ta说话，我怕ta哪天突然哪根神经不对干出些事儿来，这种人该如何长期相处啊，太困扰我了。
