,content
342,公平录取学生组织诉哈佛大学招生歧视亚裔案（2018年) 资料来源：新华社专特稿，哈佛招生被指有“潜规则” 亚裔学生特质分偏低，作者为新闻记者王宏彬【材料】美国一个争取教育公平的权益组织——“公平录取学生组织”（Student for Fair Admission/简称“SFFA”）发布一份报告，指认常春藤名校哈佛大学在录取过程中涉嫌歧视亚裔学生，给亚裔学生的主观分打分偏低。不过，哈佛大学援引相同调查材料得出不同结论，辩称亚裔种族因素对录取结果的影响“就数据而言几乎为零”。【亚裔不满】 “公平录取学生组织”2014年状告哈佛大学，指认这所大学录取新生时歧视亚裔学生。与其他族裔相比，课业成绩最好的亚裔学生录取率反而最低。这一组织于2018年向波士顿一家联邦法院递交一份新报告，分析对照2010年至2015年间哈佛大学的申请和录取材料，“曝光哈佛大学种族歧视的惊人程度”。报告说，由40人组成的招生委员会就课业成绩、课外活动、体育特长和个人特质四项给申请人单项打分并且另外再打一个综合分数。主持撰写这份报告的杜克大学经济学教授彼得·阿西迪亚科诺说，他们查阅哈佛大学的录取材料后发现，在主观分栏目里，亚裔学生得分最低。例如，在个人特质一栏中，招生委员会对报考学生的个人魅力、勇气和善良等“特质”打分，亚裔学生得到的分数低于其他族裔。阿西迪亚科诺列举哈佛大学2013年一份内部报告说，哈佛早就知道亚裔学生在录取过程中遭遇不公平对待。那份报告显示，如果正常评估亚裔学生的课业成绩，再加上课外活动、家族成员是哈佛毕业生等加分项，亚裔学生在录取新生中的比例应该达到26%，而非当前的19%。阿西迪亚科诺说，哈佛大学后来“扼杀那份报告，悄悄把文件藏了起来”。【哈佛否认】哈佛大学方面2018年辩解说，那份几年前的调查报告“依据有限材料，不完整，只是初步”摸底，初衷不是研究种族因素是否影响招生公平。哈佛大学当天发布一份由加利福尼亚大学伯克利分校经济学家戴维·卡德所作的报告。报告的素材与阿西迪亚科诺所用素材相同，都是2010年至2015年哈佛大学的申请和录取材料，但所获结论迥异。卡德分析各种因素后认定，学生亚裔背景对哈佛录取结果的影响“就数据而言几乎为零”。哈佛大学一份声明说，“公平录取学生组织”有意阻止哈佛将种族列入录取考虑因素，校方却希望维持学生构成的多元化。声明说：“哈佛将继续积极维护我们和全国其他高等院校的权利，使学生群体在诸多维度多元化……”“公平录取学生组织”组织与哈佛大学的诉讼定于2018年10月开始审理。按照路透社的说法，美国教育部已经对哈佛大学招生时涉嫌种族歧视发起调查。美国高校因涉嫌种族歧视惹过不少官司。最近一起影响较大的发生在2008年，一名欧洲裔女学生费希尔（Fisher）对得克萨斯大学奥斯汀分校（The University of Texas at Austin）提起诉讼，理由是这所大学在录取过程中考虑种族因素，导致成绩不如她的少数族裔学生入选而她落榜。美国联邦最高法院2016年在“Fisher v. University of Texas”案中针对费希尔作出裁决，认定大学录取过程中考虑学生种族因素的做法不违反宪法。 2018年10月15日，备受关注的哈佛大学涉嫌歧视亚裔的诉讼案在波士顿联邦地区法院开庭审理。该案广泛被认为是一起能够影响“积极平权措施”（Affirmative Action）的重大案件。  讨论问题：（每位同学至少选择其中一个问题进行讨论，也可选择两个或者两个以上的问题进行讨论；鼓励学员们相互进行“法庭辩论”） （1）“积极平权措施”（Affirmative Action）是否符合宪法关于平等权保护的规范？（2）如果你是“公平录取学生组织”的代理律师，你的核心论点是什么？ （3）如果你是哈佛大学的法律顾问或者代理律师，你的核心论点是什么？ （4）如果你是本案的法官，你会如何判决此案，核心理由是什么？
343,罗马法    老师您好！我想向您咨询下战争一定会造就法律吗？
344,5.【案例五】“客户名单”侵害商业秘密及不正当竞争案
345,关于发际线男孩儿小吴的权益问题    老师您好！我想请问一下，在消费者知情权板块中讲到的发际线男孩儿，他进理发店，被告知有免费项目可以体验，然而最后结账却弄出了天价账单。最后报警，也付了2500元。我的问题是：这个事件中，小吴的知情权明显受到了侵害，最后还是支付了2500元是否合理，有没有法律依据？如果理发店里面写了不满意不收费的宣传，那么这种情况是否可以不用付费？
346,关于权利能力和行为能力    在两分30秒左右，老师讲到当事人的两项基本权利能力，是民事诉讼权利能力和民事诉讼行为能力。想问，为什么能将民事诉讼行为能力归为权利能力？
347,著作权    特殊职务作品的著作权，除了署名权和获得报酬权，还包含哪些权利？
348,何老师好，请问一下学生所作学位论文及学术论文等，发表在校的  如上，发表在校的，著作权人归属于谁呢？
349,讨论：如何有效保障犯罪嫌疑人、被告人的诉讼权利？
350,具有显著性的标志是否就一定能被注册为商标
351,驰名商标的认定    既然只有驰名商标未注册时能阻止他人抢先注册，那么是否有具体的标准来判断什么是驰名商标
352,人民法院和仲裁机构的异同是什么？   如题
353,职业打假人是否有利于消费者？ 职业打假人虽然是以牟利为目的，知假买假。但是其行为在另一方面也促进了商家诚信经营。在生活中消费者买到假货，如果要维权的话，其时间成本和诉讼成本还是很高的，大多数情况下消费者都会选择忍气吞声或者私了。职业打假人的打假行为是否在反方向促使商家诚信经营？是否可以鼓励消费者维权？
354,商标混淆   反向混淆是什么意思？和反向假冒有区别吗？
355,流窜抢劫   一天内流窜几个乡镇进行抢劫，如何认定?
356,关于法自然  法自然可不可以理解为一切要遵循客观规律，一切从实际出发？
357,“茶颜悦色”商标抢注 老师，我今天刷微博看到首尔留学生在韩国抢注茶颜悦色商标，茶颜悦色不是长沙才有的吗？这个学生的抢注难道不是侵权吗？？
358,【法官专栏】岳利浩：录像制品被视听作品取代是大势所趋 岳利浩提出，用“视听作品”替代“电影作品以及以类似摄制电影的方法创作的作品”概念，是随着技术的发展和相关利益的产生，逐步被各国著作权法接受的。由于目前我国的司法实践中，录制品大多不被作为视听作品保护，制作者只能享有邻接权规定的有限的录像制品制作者权。同时，承认非利用他人作品的录制品具有视听作品地位，赋予其作者完整的著作人身权和财产权，具有重要的现实意义。我国现行著作权法中没有“视听作品”的概念，但在《著作权法》第三次修订之际，“视听作品”已被纳入修订草案。修订草案同时删除了“录像制品”的表述。不少学者指出，“视听作品”的概念相对“电影作品和以类似摄制电影的方法创作的作品”“录像制品”而言，其涵盖范围更广泛，能够将通过不同艺术形式表现的作品都包含其中。笔者非常认同这种与时俱进的做法，并坚信视听作品保护制度的建立施行，必将对我国社会主义文化事业的发展繁荣起到积极的推动作用。对此，您怎么看呢？
359,邮寄送达问题 老师在课件中讲到，邮寄送达是受送达人在外地或直接送达有困难时才可适用的送达方式。而据我了解，在不少法院，在送达问题上，是统一委托邮政部门进行邮寄送达的，而不管是否外地或直接送达是否困难。请问这样的送达有无违法之嫌？谢谢！
360,怎样保护图片的知识产权？   视觉中国的行为给我们提了个醒，保护图片的知识产权，我们还有哪些地方做得不好？应该采取哪些措施去落实呢？
361,法官等级与行政级别间存在对应关系吗？
362,问答题：民事诉讼程序的价值有哪些？
363,老师，这个题怎么理解丙呀？  甲、乙、丙拟共同出资50万元设立一有限公司。公司成立后，在其设置的股东名册中记载了甲乙丙3人的姓名与出资额等事项，但在办理公司登记时遗漏了丙，使得公司登记的文件中股东只有甲乙2人。丙取得股东资格，但不能对抗第三人。
364,诉讼代理人  请问前妻可以作为前夫的代理人到法庭参加诉讼吗
365,新闻图片   有些新闻有价值不在于文字表述，而是拍摄的图片，这种新闻图片如果也只是机械拍摄的没有体现独创性的，那是否应当给与保护？
366,著作权是否可以用来作为债的担保?为什么?如果可以，其具体形式是什么?
367,什么是专利权的非理性运营
368,景区内消费  在许多著名景区内消费商品如水、食品等都会远高于市场价格，这是否属于利用消费者可替代产品少而形成的强制交易呢？或者是否侵犯了消费者权益呢？
369,奢侈品品牌几乎雷同的问题   近年来随着经济水平不断发展，市场对于金银、珠宝玉器等奢侈品的需求不断高涨，在这种情况下，市场中涌现了大量的名称相似的品牌，如老凤祥与百年凤翔，周六福与周大福与六福，施华洛世奇与施华洛等品牌，消费者在选购的时候往往难以分辨，这种情况是否对老品牌和优质企业构成了一定程度的侵权？在一定程度上算不算误导消费者进行消费？不同珠宝首饰在制作工艺、外观设计上所出现的雷同是否侵犯了首创品牌的知识产权？
370,为什么法无明文规定不为罪，法无明文规定不处罚，这两句要分开说 不为罪不就是不处罚吗？
371,请问老师法理学对于法学入门的新生来说是不是比较抽象？
372,请在学习本节知识的基础之上，用你自己的话说一说你是如何理解“不损害债权人利益的”，债务人就可以部分履行或者提前履行。法律为什么要做这样的规定？最好是自己动手查找案例来，看一看。
